0	-26.9666
1	-28.5626
2	-44.3375
3	-63.9913
4	-64.4541
5	-63.7545
6	-64.6264
7	-66.1381
8	-67.9158
9	-69.0356
10	-70.0593
11	-70.9439
12	-71.7266
13	-72.1646
14	-72.4127
15	-72.6299
16	-74.2422
17	-72.6739
18	-72.9969
19	-73.2555
20	-72.1837
21	-71.4356
22	-69.8871
23	-70.4502
24	-70.9778
25	-71.9583
26	-70.9292
27	-68.5765
28	-65.4895
29	-66.2681
30	-69.2182
31	-71.8792
32	-72.8636
33	-73.3897
34	-72.7615
35	-73.064
36	-74.1123
37	-72.2743
38	-71.9954
39	-71.3786
40	-70.9356
41	-70.7278
42	-70.825
43	-70.465
44	-69.2387
45	-68.978
46	-68.4825
47	-69.3282
48	-67.556
49	-66.5347
50	-65.7717
51	-65.618
52	-66.297
53	-67.9639
54	-68.8327
55	-69.4873
56	-69.9131
57	-70.5015
58	-69.451
59	-68.5902
60	-65.5615
61	-62.3451
62	-62.8098
63	-66.5476
64	-68.7928
65	-69.4325
66	-69.1858
67	-67.9763
68	-67.2172
69	-63.9417
70	-58.8293
71	-52.986
72	-52.5115
73	-58.8796
74	-61.9556
75	-64.1801
76	-65.2731
77	-65.2808
78	-66.3018
79	-67.2834
80	-68.5608
81	-68.484
82	-67.14
83	-67.6135
84	-70.1408
85	-71.537
86	-72.0341
87	-72.3991
88	-71.739
89	-72.6122
90	-71.9761
91	-71.5195
92	-71.3524
93	-70.4526
94	-69.3803
95	-68.3881
96	-68.1243
97	-69.2217
98	-69.9445
99	-70.0215
100	-70.7467
101	-71.2766
102	-71.6603
103	-71.8248
104	-70.8105
105	-71.3137
106	-71.4309
107	-71.0942
108	-70.558
109	-70.0639
110	-68.0684
111	-66.5722
112	-65.999
113	-66.2701
114	-65.3691
115	-63.5644
116	-63.3455
117	-61.5438
118	-59.6013
119	-52.417
120	-42.8325
121	-33.0823
122	-31.9331
123	-39.3039
124	-48.6589
125	-55.0328
126	-57.5049
127	-58.0314
128	-57.2445
129	-60.3131
130	-63.7946
131	-65.7814
132	-67.3611
133	-67.8874
134	-69.2203
135	-70.5523
136	-70.5652
137	-70.3553
138	-70.4233
139	-70.4783
140	-70.1779
141	-71.1109
142	-72.5949
143	-71.9889
144	-72.1596
145	-71.8309
146	-72.0622
147	-72.0752
148	-71.2147
149	-70.0343
150	-69.6611
151	-70.506
152	-71.905
153	-72.55
154	-73.1677
155	-72.7619
156	-71.8304
157	-72.454
158	-72.689
159	-72.5548
160	-69.0374
161	-65.7073
162	-66.5302
163	-68.8497
164	-69.2321
165	-69.3719
166	-69.465
167	-68.818
168	-67.7227
169	-64.3453
170	-58.8272
171	-53.4646
172	-52.6724
173	-58.5275
174	-62.1661
175	-64.7152
176	-65.5956
177	-66.3189
178	-66.2299
179	-67.4366
180	-68.4588
181	-66.6324
182	-62.4464
183	-63.4379
184	-66.7672
185	-65.9789
186	-68.0286
187	-68.2107
188	-68.5362
189	-68.0136
190	-67.4911
191	-65.4244
192	-64.4922
193	-62.5528
194	-60.636
195	-60.7332
196	-59.0453
197	-61.296
198	-62.4781
199	-64.1316
200	-66.9962
201	-69.0058
202	-70.4932
203	-70.5075
204	-69.8631
205	-69.5273
206	-69.2014
207	-69.6368
