0	-26.9597
1	-28.566
2	-44.6018
3	-61.5083
4	-61.7109
5	-63.7719
6	-65.4115
7	-66.3551
8	-69.9686
9	-71.4808
10	-71.2754
11	-71.6181
12	-72.6667
13	-73.2487
14	-73.1234
15	-73.7414
16	-73.646
17	-73.8053
18	-73.8333
19	-73.5875
20	-73.799
21	-72.1675
22	-71.16
23	-71.5667
24	-71.1498
25	-70.2879
26	-67.4196
27	-65.9458
28	-66.4511
29	-68.5881
30	-70.9112
31	-71.8696
32	-73.9575
33	-73.4799
34	-73.9088
35	-74.0648
36	-73.567
37	-73.9005
38	-73.7815
39	-72.472
40	-72.6774
41	-72.7665
42	-71.6293
43	-71.279
44	-70.9204
45	-69.0741
46	-67.4286
47	-66.9855
48	-67.1778
49	-67.2082
50	-66.6852
51	-67.0272
52	-67.1897
53	-67.1037
54	-68.0202
55	-70.1957
56	-70.9172
57	-71.6405
58	-72.0054
59	-71.032
60	-68.0771
61	-65.0262
62	-63.567
63	-64.5828
64	-66.9161
65	-69.501
66	-70.0348
67	-68.3138
68	-66.832
69	-63.9179
70	-59.9308
71	-56.3757
72	-52.8836
73	-52.2532
74	-54.5065
75	-59.7775
76	-64.0943
77	-66.9227
78	-68.7923
79	-70.3651
80	-71.011
81	-70.5443
82	-68.5343
83	-67.1402
84	-68.6508
85	-71.6944
86	-72.9839
87	-73.0304
88	-73.9692
89	-73.4793
90	-72.6935
91	-72.8492
92	-70.8507
93	-67.7844
94	-67.797
95	-69.7238
96	-67.3402
97	-68.9433
98	-71.6299
99	-71.7768
100	-71.3326
101	-72.281
102	-71.7586
103	-71.6549
104	-71.4869
105	-72.3495
106	-72.2142
107	-71.7603
108	-71.4037
109	-71.0983
110	-70.4789
111	-69.0245
112	-68.2922
113	-67.3805
114	-66.6516
115	-64.6396
116	-62.4181
117	-60.7714
118	-59.088
119	-55.278
120	-47.872
121	-41.1844
122	-33.1156
123	-32.4805
124	-38.6096
125	-46.9887
126	-54.8565
127	-58.3381
128	-60.3694
129	-62.8507
130	-65.4896
131	-66.6914
132	-67.7766
133	-68.0286
134	-68.2572
135	-68.541
136	-70.6262
137	-71.4731
138	-71.8643
139	-72.177
140	-71.0016
141	-71.9062
142	-72.3134
143	-72.4791
144	-72.4583
145	-71.9225
146	-72.0878
147	-72.8093
148	-72.7228
149	-71.4387
150	-69.9994
151	-71.8482
152	-73.0575
153	-72.8788
154	-71.9906
155	-72.6559
156	-73.2095
157	-73.3659
158	-73.1858
159	-73.0501
160	-71.8096
161	-69.1599
162	-67.9474
163	-68.4156
164	-70.2588
165	-69.9505
166	-69.269
167	-68.657
168	-66.8406
169	-64.2976
170	-60.5654
171	-56.7944
172	-53.0021
173	-52.9586
174	-55.1333
175	-60.1018
176	-64.8047
177	-67.1999
178	-69.4123
179	-69.9117
180	-69.9496
181	-66.9094
182	-62.8274
183	-61.5594
184	-64.0929
185	-65.4161
186	-66.2321
187	-69.0553
188	-70.4075
189	-69.9856
190	-68.0452
191	-66.0349
192	-62.3159
193	-57.1084
194	-56.5184
195	-59.9675
196	-56.9044
197	-59.5898
198	-64.7682
199	-68.4468
200	-68.8548
201	-69.1433
202	-71.0422
203	-70.2365
204	-70.7106
205	-70.6931
206	-70.7598
207	-71.0311
208	-72.7317
209	-73.2269
210	-73.2397
211	-73.0075
212	-72.7189
213	-73.0831
214	-72.5261
215	-72.4357
216	-70.2664
217	-70.5795
218	-69.9956
219	-71.6625
220	-71.9312
221	-71.6448
222	-71.7998
223	-72.0692
224	-71.7054
225	-72.3114
226	-72.5641
227	-72.4266
228	-72.241
229	-71.7562
230	-71.6194
231	-71.0624
232	-70.4843
233	-69.223
234	-69.1181
235	-68.9001
236	-68.4233
237	-66.3674
238	-64.7967
239	-60.3666
240	-58.2657
241	-57.3292
242	-50.8113
243	-42.9267
244	-42.5614
245	-47.3793
246	-42.3075
247	-46.3626
248	-54.3467
249	-60.0154
250	-62.322
251	-64.0802
252	-66.1829
253	-68.2829
254	-68.4069
255	-69.6624
256	-69.8286
257	-70.0926
258	-71.1473
259	-72.1341
260	-71.9979
261	-72.5161
262	-72.1587
263	-72.0041
264	-71.512
265	-71.9317
266	-71.0733
267	-71.6414
268	-70.9707
269	-70.5772
270	-69.6865
271	-67.6063
272	-65.4505
273	-65.2714
274	-67.2803
275	-69.8532
276	-71.5631
277	-72.8332
278	-72.9769
279	-72.2271
280	-72.1897
281	-72.4606
282	-71.3086
283	-69.3475
284	-70.3274
285	-70.039
286	-69.9911
287	-70.0533
288	-69.6844
289	-68.6301
290	-67.5274
291	-65.6218
292	-60.9202
293	-56.013
294	-55.7536
295	-58.79
296	-55.2518
297	-58.6862
298	-63.78
299	-68.0253
300	-68.2896
301	-69.6793
302	-70.0562
303	-68.0726
304	-66.8408
305	-67.5125
306	-66.2256
307	-66.3839
308	-68.9223
309	-70.7093
310	-70.3695
311	-70.8612
312	-69.5935
313	-67.5979
314	-66.0101
315	-62.1181
316	-58.8623
317	-58.6352
318	-59.8515
319	-61.1641
320	-64.3086
321	-65.959
322	-67.8071
323	-69.0282
324	-68.997
325	-70.6386
326	-70.6246
327	-70.7137
328	-71.2003
329	-71.2965
330	-70.7125
331	-72.1725
332	-71.4931
333	-72.404
