0.420142 3.3368e-06 0.000409919 6.35328e-08
0.430018 4.95836e-06 0.000418579 6.62937e-08
0.440022 7.30935e-06 0.000427239 7.03692e-08
0.449957 1.0763e-05 0.000435899 7.63858e-08
0.459947 1.58847e-05 0.00044456 8.52666e-08
0.470197 2.35042e-05 0.00045322 9.8377e-08
0.479998 3.46422e-05 0.00046188 1.1773e-07
0.490059 5.11443e-05 0.00047054 1.46299e-07
0.499985 7.54524e-05 0.000479201 1.88471e-07
0.509907 0.000111431 0.000487861 2.50726e-07
