0.420142 1.47667e-05 0.000409919 8.33359e-08
0.430018 2.2629e-05 0.000418579 9.68869e-08
0.440022 3.4594e-05 0.000427239 1.1761e-07
0.449957 5.28574e-05 0.000435899 1.49303e-07
0.459947 8.08256e-05 0.00044456 1.97772e-07
0.470197 0.000123755 0.00045322 2.71896e-07
0.479998 0.000189108 0.00046188 3.85255e-07
0.490059 0.000289231 0.00047054 5.58618e-07
0.499985 0.000442132 0.000479201 8.23746e-07
0.509907 0.000676388 0.000487861 1.22921e-06
